ID	class	tweet
641629066223833088	positive	amazon: http://t.co/bS0inFfjok Listen to ad free music online with Amazon Here http://t.co/9Y3QhDQVHB and sign up for free
641636086398087170	positive	Can't wait! I'm so happy I can sub on Amazon to see it!  https://t.co/idkKtz2IGQ
641641548741017600	neutral	Wines of France was scheduled for publication tomorrow, but Amazon released it early. Look inside at http://t.co/Wle3SNe0Wl
641647937236373504	positive	As Apple goes bigger/expensive on Tablets, I had a nice chat with @KatieGBurke about Amazon going smaller/cheaper https://t.co/HwE8yZ5Ul7
641648591279378433	positive	Congratulations to Jessie, for winning the July/August challenge! A $250.00 gift card to Amazon! Great job Jessie!!! http://t.co/GN5ZeuWjD7
641649190355996672	negative	Amazon rainforest: Lungs of the world has lost a 10th of its trees in 5 decades http://t.co/Ox3QzWX65P
641651845421768704	positive	Thats what I did with mine. I scoured Amazon for months and found a deal just like that and snatched it up so fast. https://t.co/QsooHxmirg
641661703508332544	positive	@Marnie_Riches just finished #thegirlwho pt2,Wow! just Wow! You got a date for part 3 yet? Amazon is saying March 16 but ad says October 15?
628810212095475712	negative	Trying to watch Any Given Sunday on Amazon Prime and there's big chunks of the film cut out
628885558488637440	positive	On the ball, @Amazon: 2 emails today announcing that Clarkson, Hammond and May are to make a series about cars for Amazon Prime! Who knew?
628925899929313280	positive	I have discovered that Bobby's World has unlimited streaming on Amazon Prime. I may or may not be watching it while I'm on the bike.
629069918315544580	negative	Heads up: An important change to Amazon Prime effective August 1 will limit how you can share free P... http://t.co/BndStpoVJq @debtblag
629122242236932096	negative	I'm bummed with Amazon Prime right now. I ordered something and it was supposed to be delivered today, but it wasn't and I leave tomorrow :(
629541944063074305	positive	@DailyJulianne But if I need a power adaptor that may be my next Amazon Prime buy tomorrow...tbh the luggage alone was stressful enough.
629606784706195456	positive	Amazon Prime summary: great if you order loads of stuff, Sunday delivery, home essentials with Now. Prime video is a nice bonus.
629747510442098689	neutral	I just cried at the Amazon Prime advert with the boy in the Superman outfit. Wild Friday night
629750527560142848	positive	Anyone seen these? Just stumbled across them on Amazon Prime. looks like I may have just planned out my Friday night. http://t.co/lqQtv9cLOI
629984420049592320	positive	Transparent is a good show, recommend it! On Amazon Prime though so if you don't have it you may have to locate another means of watching :P
630556126191325184	neutral	@LadayKay @IMFletcher2 If you have Amazon Prime, it may be for you. Best Buy is dropping the cost of the Fire Stick, I hear.
630801838544031744	positive	@TADAMZZ Those are some big words, I'm hyped. I'm getting it tomorrow, Amazon Prime is a beautiful thing.
630877542736658433	neutral	tfw the 2nd The Hunger Games movie is on Amazon Prime but not the 1st one I didn't watch
630949831817605120	positive	@BaltanII Risers will help for sure I think, just got a couple sets from Amazon Prime due tomorrow to see if I like them or go elsewhere
631228786265096193	positive	@AlanClayFilm Will do!  Hope you'll check out my 1st feature @SurvivingFamily on iTunes and Amazon Prime!
631808336032366592	positive	Just in time since we are almost done with the Justified Series on Amazon Prime.  &lt;g&gt; https://t.co/P2mV963TuA
631863912976252928	positive	@stephaniepratt Made in reality ordered from Amazon Prime - I'll have it tomorrow !!! Cant wait exciting timesxxxx
631954824100102144	negative	I'm kind of confused why my Amazon Prime stuff that shipped today isn't coming until the 19th-24th. That's certainly not two days.
632005394106331136	neutral	@beyonseh I have Amazon Prime which is supposed to be like 2-Day shipping but it says mine won't be here till next Tuesday :/
632262593889984512	negative	"Arriving Tuesday" is decidedly the least Prime my Amazon Prime shipping has ever been. Wha happen?
632436722324783104	positive	This is on Amazon Prime! Can't wait to see it tomorrow!  http://t.co/i2iqRNdF4V
632569836049141761	positive	Related: spending my Saturday watching the original Man From U.N.C.L.E. on Amazon Prime because HOW HAVE I NOT DONE THIS BEFORE??????
632584620811395073	positive	@KingsHillChat love Amazon Prime just placed an order and it will be here by lunchtime tomorrow. Great for impatient shoppers like me.
632648782199554049	positive	Thanks to Amazon Prime I have a new phone case coming tomorrow. I don't want to do what my momma did and drop it and smash the screen.
632658096150716416	positive	Nice: @BrandRepublic 2nd spot in Amazon Prime's #TV #campaign shows next day delivery coming to rescue of a lame #dog http://t.co/8Blxhg0SV7
632670426725023745	neutral	Seeing as you have to be apart of Amazon Prime to watch certain shows, I may have to join to see the rest of The Man in the High Castle.
632730639507197952	neutral	@misanthropester @go4abe 3rd Bass documentary going straight to Netflix and Amazon Prime
632911254957350912	positive	Ordered pair of cardboard cutters Friday on Amazon Prime arrived at my house at 3:32 this morning. I trust the drivers are getting paid well
632985427406913536	neutral	I started #TheAmericans on Friday courtesy my vacationing cat-owning neighbors with Amazon Prime. Oops. Uh, I'm not paying Amazon myself.
633021033281388544	negative	The ONE time we want to use the Amazon Prime streaming and it's down... grrr ruined my Sunday night! @AmazonUK
633679857331908608	positive	If you haven't seen @iambigbirdmovie from my husband @chadnwalker, catch it on Amazon Prime starting Sept 5th! http://t.co/gjOyPozJZT
633827911972356096	positive	@JustopolisTv Um, I may or may not have bought the first season on Amazon Prime and am kind of excitedly freaking out right now.
633838929767211008	positive	And lemme tell you why my Amazon Prime addiction is real. I COULD go to the store to purchase an umbrella, but Im online. Delivery tomorrow.
633839875989590017	positive	Yeah, that's pretty real. Amazon Prime is that crack! Hopefully it won't rain until they deliver it to you. Lol https://t.co/YRzygSrRky
633905855797309440	negative	Such a retard! Somehow managed to get another trial for Amazon Prime and I've forgot to cancel it for a 2nd time
634134662621691904	negative	Great, my cables have now been bumped from being delivered today to friday. Thanks Amazon Prime, really feeling the worth here.
634738654175342592	positive	Did I miss something?  Just placed an order from Amazon Prime with free 2 day delivery and got a guaranteed date of Sunday?!?
634789226140139520	negative	Ordered 3 Amazon Prime items yesterday. One will arrive Saturday (2 days!), another Sunday (3 days?), the third on Tuesday (5 days???).
634819130269532160	neutral	I like testing Amazon Prime shipping so I don't order shit till 5:00 on a Friday to see if they can get it here by Saturday...
635106856612925440	positive	Making sure I get the most use out of my Amazon Prime account is my Saturday morning ritual.
635230466329681920	positive	Just got my The Great Unknown  download Free on Amazon Prime! Sounds great!!! @ThisIsRobThomas it  just may be my new favorite CD!
635669962074554368	negative	Yeah, I know it's Sunday delivery &amp; whatnot - and who else does that?! - but my Amazon Prime package is 3 and a half hours late... So far...
635844755356819456	positive	@HeatherSolos @gameofkittens Amazon Prime should have it here by Wednesday. Squee!
635867899173957634	positive	*counts down the days until October 6th and blesses Amazon Prime shipping* @JillShalvis
636084058385195008	neutral	I'm a sociologist with an Amazon Prime account; I also eat strawberries in December. I am the problem!
636303625938075648	neutral	Amazon Prime now delivers alcohol to fuel your drunk online shopping: http://t.co/iYwzcSkJB5 said on Tuesday it... http://t.co/xyIpzYvwye
636391115034333185	positive	As he stared at his monitor, the decision to puchase Amazon Prime was suddenly an easy one for Steve Sarkisian https://t.co/pql6rXVmle
636597885103153152	neutral	Im in the mood to watch Next Friday but Netflix don't have it. Let me check on Amazon Prime
636698611867385857	positive	@MrsAshRick I used Amazon Prime to get Harper a Pete the Cat shirt :) Wish she could have it in time for the Pete the Cat parade tomorrow.
636699757231083521	neutral	I don't have cable, so I'll catch up with Suits via Amazon Prime tomorrow.
636702823577612288	positive	@HurricaneDana If you have Amazon Prime, you can stream the first 2 seasons. I was hooked 1/2 way through the 1st ep.
636712645568163842	negative	Finally broke down and got Amazon Prime and the delivery on my 1st purchase as a member is late. @amazon I was expecting better.
636770930019053568	positive	from September 2nd in Japan: Netflix, Amazon Prime Video + Hulu and all the other streaming services already operating. Which one to choose?
636904941328728064	positive	Sneaky Pete on Amazon Prime! Loved the 1st episode! #sneakypete https://t.co/uUuZac3g64
636956939008786433	positive	Ordered some stuff off Amazon for the stream! should be here Saturday because of my free Amazon Prime trial that expires tomorrow.
637039838580113408	positive	When you're sick of waiting for a book to come in from BN so you ask your husband to order it via Amazon Prime. Yup. Getting it Saturday.
637209631027261441	positive	Treat yourself to TabletTV this Bank Holiday. Order today with Amazon Prime and you could have it tomorrow. http://t.co/WrSnRzLWI2
637453598734057472	positive	Friday the 13th The Series is on Amazon Prime. See you all Monday
637722386683424768	positive	Just had my 1st experience with Amazon Prime. Holy. Crackers. Amazing.
638013081818415104	positive	I just found Quest for Camelot on Amazon Prime. My Sunday afternoon is complete
638209440785805312	positive	Tonight I spent 20 minutes looking for someone with Amazon Prime so I could order a Ouija board for Friday without my mom finding out #adult
638390556675194880	positive	The 1st season of Hand of God, with @perlmutations, will be available 9/4 on Amazon Prime.  WTG @perlmutations!!! Loved you in Blacklist!
638756190202126336	neutral	Ship by region provision may augment Amazon Prime's two day shipping deal: http://t.co/79tuJxhAVw
639657176399638529	positive	TGIF!!!!!!! I wish I could say my Friday is going to be relaxing...but...I'm waist deep in staining cabinets.... http://t.co/9aUu6CffSF
639676351587348480	positive	Good morning JP ladies and everyone. Hope u all have a great day xxx it's Friday yippee TGIF xxxx
639683569950920705	positive	TGIF! There's so many writing opportunities you can get started on this weekend, thanks to @Writers_Bloc! http://t.co/SgR6moOhbF
639685463855484928	positive	TGIF....ooh I just remembered...every day is Friday when you're travelling! Off to Riga today..
639697317399015424	positive	@fifa_xbox1paul Just dont tell anyone, dont want that kind of rep!  ;-) lol. Last thing, its Friday, TGIF, u streaming later today?
639697723105673216	positive	hah. it's friday, baby! the last work day of a week. TGIF, right buddy ;)
639704180609974273	positive	Good Morning Nigeria Its Friday &amp; YES You can say TGIF !!! We can see Service Day in perspective  Its going to be... http://t.co/D7m4OkEA3a
639720230697201664	positive	TGIF folks! Our Friday faces look exceptionally relieved to see the end of the week! #WCVB http://t.co/zkTZvne5lS
639731385205440512	positive	TGIF, (Thank God its Friday)  If you could hop on a bus and travel anywhere in Zambia right now, where would you... http://t.co/zQX1id8UhL
639731805843812352	positive	TGIF!  Showing our love for the Dawgs!  Which team will be you be cheering on this season? @FOX5Atlanta  https://t.co/bD8Ayqp8sN
639732137302822912	positive	TGIF! We have a lot going on here at Channel 5 this morning. That's right it's Friday morning pep rally! I'm also... http://t.co/ySzRXeAQix
639732439410053120	positive	TGIF! Happy Friday! We're just a few hours away from the weekend!!
639742903128948736	positive	TGIF - Join us for Happy Hour Monday Thru Friday from 4-7pm with #complimentary #fingerfood! #besttimeoftheday... http://t.co/Gkw34dgJU0
639745907592949760	positive	Happy Friday, y'all.  TGIF!  Wishing you a great weekend.
639749064872067072	positive	TGIF!! Make it a great day, Robbie!! https://t.co/vqxDxf39DG
639750938274721792	positive	It's Friday again.,TGIF... make gud use of it, don't waste it like d last Friday..#time wasted can not be regained.
639754679056998400	positive	TGIF "I'm the only nigga that can watch the sun and won t go blind."
639759476187336704	positive	TGIF! Start your weekend off with a spot of lunch and a cheeky pint. We are serving food all day until 10pm! #lunch #TGIF #friday
639763567923851264	positive	TGIF and tomorrow is game day!
639766699605143552	positive	@gorgeousgg @watsb4me hello and good morning loves. Wishing you both a nice Friday. Happy TGIF xoxox...
639766917520211968	positive	TGIF! Friday starts off with a tummy rub for Teddy! Have a terrific Labour Day weekend! #leaside #rosedale http://t.co/MT2WDzQXpn
639767721073315842	negative	And I don't know about TGIF. Fridays are terrible. I'm more of a TGIS person. Can it be Saturday already?
639768228546277376	positive	TGIF!!! Love 3 day weekends. Enjoy the weekend everyone. #laborday #sun #cocktails
639785501902393344	positive	TGIF, The Grind Includes Friday...GetYourMindWright, StayOnYourGrind and finish the week strong. https://t.co/hnRhPDvgFz
639791600185442306	positive	"Monday you can fall apart Tuesday, Wednesday break my heart Thursday doesn't even start It's Friday I'm in love" TGIF!
639793234722615296	neutral	I really fucks with @cthagod and @djenvy .. Every Friday they play Katy perry last Friday night (TGIF) @breakfastclubam #TGIF
639795111115771904	positive	@KreelanWarrior it creeps up on you. One day it's Monday Bloody Monday and the next, TGIF!
639796582649565184	positive	TGIF! Less than a week til Bill Conger's lecture at 6pm on Sep 9. Make sure you come to #SoundsLike to see his work before u hear his talk!
639801611750129664	positive	TGIF!!! Stop by the clubhouse between 12-2pm for FREE FOOD FRIDAY! On the menu: Tacos!!
639802191218384897	positive	TGIF! Gr8ful for a blessed week &amp; greater weekend! Son finishes 1st week of college and that certain music festival to end the Summer!  :)
639802428729114624	positive	Can't wait to see it filled with GLOWING Bubbles on 31 Dec!  HAPPY TGIF!  #bubbleglow5k #sentosa #silosobeach http://t.co/gHrLiN9sI8
639802755910107136	positive	TGIF!!! Are you ready? Don't miss The Friday Night House Party w/DJ Tan on The Soul FM tonight at @ 9pm EDT http://t.co/8reiglWzIn
639806473942364160	negative	Everyone's like TGIF!  And I'm over here like I work tonight. And a double tomorrow. And Sunday. And monday.  #grindin #needmoney
639813977237782528	negative	...and TGIF!!! What a week... I really dislike the 1st and the 3rd.
639814513550823428	neutral	TGIF! Do you have any ideas for the new Enchanted Mum collection from @HCemmalou, available Wednesday? http://t.co/zF4carT9U9
639817715666972672	positive	TGIF! Celebrate your labor day in the water with SDSS. Free use of boards and suits after all lessons on Monday! http://t.co/E8ERAuhZnG
639818590779273216	positive	TGIF! Drop the brown bag, step away and come grab the BEST sandwiches in Indy! #PastramiOnMyMind #Indy #sandwiches #friday #lunch
639818613474525184	neutral	Thx for following us @BowlerDerek - how many cuppa's do you have every day? (I'm on my 7th...) TGIF
639824104606973956	positive	Happy TGIF! And a long weekend too! May you weekend be full of many long runs and walks! #VictoriaMarathon
639824860324106240	positive	Happy Friday folks, TGIF!!!! Today the day to come on by!!! Also today the store is opening up at 12:30 today, sorry for inconvenience.
639837514845523968	positive	Hello JP ladies and everyone. Hope u having a great day xx its friday yippee TGIF - bring on the weekend and enjoy xx
639838463383216128	positive	TGIF tonight we will be close to the First Friday events on the Corner of Casino Center and Charleston The The... http://t.co/1E03rnZTtF
639838991391461376	positive	TGIF! And what better way to spend a Friday than in the best apartments in Waco! Come tour and you could win a gift card! #TheHype #Lease
639839167069978624	positive	TGIF! Feature Friday is here with new Roxy, Fallen &amp; DC! Take a look: http://t.co/nio4sWQ3OO
639841479892987904	positive	TGIF must mean it's time to kick off the weekend in style at Central Scotland's biggest &amp; best Friday Night... http://t.co/u1MHh34cAU
639845247284080640	neutral	TGIF - It's not a REAL Friday until you dribble coffee down the front of your shirt at work - at least it's a 3 day wknd!
639848042217103360	positive	HAPPY TGIF!   I pray that everyone in the States has a safe and restful labor day weekend. See you all Sunday....pastor gary
639848878305472512	positive	TGIF... For real... You have NOOOO idea how happy I am it's Friday
639850577149607936	positive	TGIF! Time to do the Happy Friday dance ...... oh, and get some awesome tacos to celebrate.  ;) http://t.co/XLXMnp6OZ0
639852307614601216	positive	TGIF!  Does anyone else remember that movie from the 70s, 'Thank God It's Friday!' ?  It... http://t.co/9mR53fCyi1
639852635164643328	positive	@GrobanWorldNews hi Groban World News its christa happy Friday! happy TGIF, I hope you have a nice bright shining day from christa
639860048185958400	positive	TGIF everyone I am so happy it's Friday!
639865037167939584	positive	TGIF! After you watch the Dawgs play tomorrow, don't forget to get your swim on! #godawgs #beatulm #laborday #tgif http://t.co/Z673l8rySt
639875873131360256	positive	TGIF! Please be reminded of our weekly bible study and Friday service at 7pm! See you there! #Power2Achieve
639876392302313472	positive	TGIF and welcome to the weekend! Celebrate your first weekend at school with a Pep Rally tonight and a tailgate tomorrow! #ChargeUp
639878228765712384	positive	This is the first time in four years I can actually say TGIF bc I finally don't have Saturday classes anymore #ThanksKUA
639895165482717184	positive	TGIF! DJ Sparkbox starts the weekend off right at 10 PM, then tomorrow we've got live music with See Water &amp; Feel... http://t.co/yCGkxvyk0Q
639901411778686977	neutral	The quote "TGIF" doesn't exist when you work retail, it's more like "thank goodness it's Tuesday"
639902905194139648	positive	TGIF is always better on Friday...especially when the love of your life is looking exceptionally beautiful @makwatkins
639909241042698240	positive	Happy National Cheese Pizza Day and TGIF! Kick off your Friday with this deliciousness at #mamamiasfl  #Friday #Pizza http://t.co/4Sgh6kkxu7
639913963992518656	positive	TGIF! So happy it's Friday, we are super excited for the weekend, getting hooked up to try the Athens solace and virture on Saturday.
639916258897465344	negative	TGIF but even tho it's Friday I'm not happy
639916607020527616	positive	The part in last friday night by Katy perry where they start chanting "TGIF" sounds like a sacrifice is about to happen
639918749601034240	positive	TGIF! Come out and celebrate the fact that it's a long weekend &amp; that tomorrow is GAMEDAY! We have Graham Harper... http://t.co/zea8QcOtIV
639923041942794240	positive	TGIF - Enjoy the long weekend #YYC! We are sure the sun will come out at some point! :)
639949454028746752	positive	@KrissyLynnxxx Sexxxy booty! Thanks 4 sharing the pic. Hope your Friday is going great today 4 U. :-) TGIF!!
639974450478338049	positive	TGIF by Katy Perry just came on &amp; it's Friday AYEEEEEEEEE
639977042176569344	positive	Just a typical Friday night spent @ TGIF w/ the squad
639983837582331904	positive	TGIF....sensies!  What are you up to on this Friday night? http://t.co/nbpPUg5wYZ
639986132822851584	positive	still playing TGIF playlist on spotify even if it's already saturday haha
640051340559806464	neutral	@cowcart1 We are getting ready to go eat at TGIF with my parents for father's day which is tomorrow but was booked out then. Made French ...
640553801066356736	negative	Yesterday was lastweek,and TGIF was two days ago,which was also last week, so how the hell is tomorrow monday?
640844152532418560	positive	[Feast Makati Salcedo meets in AIM Conference Center this Tuesday!]   Join us for the brand new series "TGIF:... http://t.co/B0LDKMfBV3
640948149998104576	negative	this bitch said "TGIF" and it's Monday...
641029482216730625	negative	TGIF is totally meaningless when you have to work on Saturday..just sayin;)#PSYBringItOn
641040604756082688	negative	@thorharris666 or "happy Monday" or "TGIF" or... How about we all just shut the fuck up for a bit? The animals will appreciate it.
620849981931393024	positive	Jurassic World is such a great movie, now I want to see Ted 2 tomorrow
620863433462841344	positive	Ted 2 is way funnier then the 1st one
620895806732701696	positive	I should be asleep but fuck it I don't got work tomorrow so I'll just watch Ted 2
620952187510747137	neutral	Going for Ted 2 with kouhai tomorrow. ^u^
641014076806557696	positive	@ShawnMendes Please tell me you are opening for Taylor Swift on October 7th!
641020573481472000	positive	somebody take me to the taylor swift concert on wednesday
641032295294472192	positive	Wildest Dreams by Taylor Swift is Tuesday's guitar tutorial.  Check it out! http://t.co/JjwBaus58a
639812835640504320	neutral	@AvanhVan The one that shows Jeb Bush IN 11th Pl. yet talk about Jeb Bush every morning instead of the others ahead of him- OK ?
639849664452395008	neutral	Republican presidential hopeful Jeb Bush delivered parallel messages on Tuesday - one in Spanish, another in English - as he took a sharp
639907769001332737	negative	@TheFive C'mon @Greggutfeld! If anybody needs your harsh advice , it would be your friend Jeb Bush! @donaldtrump does a heck of a lot better
639970239808077824	neutral	Hmu if you wanna go protest the Jeb bush rally on the 17th with me and adams
640013667245944832	negative	The force was not with him when Jeb Bush tried to get social on #ForceFriday  http://t.co/KzF5HxztVL #marketing #millennials
640222116164562944	negative	A day after taking steps to warm relations with Hispanics, Donald J. Trump may have taken a step backward when he suggested that Jeb Bush
640291081867952129	neutral	Breaking from the "11th commandment," Scott Walker targets Jeb Bush in a new video http://t.co/wIluGZKUUe http://t.co/qYfQ1qUBul
640392309138395136	negative	Jeb Bush attacking Donald Trump in Spanish seems like the 2nd act of a Greek tragedy where your efforts to avoid the prophecy make it happen
640493908716322816	negative	Former Florida Gov. Jeb Bush said Thursday that his chief opponent, front-runner Donald Trump, is "trying to insult his way" to the White
640500756076986368	negative	Jeb Bush may have lots of cash and great political organization but don't compare him to Romney.  He doesn't have the moxie needed today!
640513276183486464	neutral	@NPR Jeb Bush's 1st name is not "Jeb." It is John. Let's be accurate with news reporting.
640528303913345024	negative	@Old_BaldFat_Guy @a3auntie All the Beverly Hillbilly Cast, Granny Hillary, Jeb bush, jethro boehner, eli may ?,  banker Barak.
640613033761480704	negative	@RGentle8 No idea sorry! Just kno pundits say Trump will prob. lose popularity later as he has little policy. Poss Jeb Bush may get Rep Nom?
640686317098172416	negative	@MicheleBachmann  Why no mention that Jeb Bush sat on the board of the fraudster's fake company? Nice try dumbass.
640864196507267072	neutral	@JoeHNewYork @AnnCoulter Jeb BUSH thinks if he only uses 1st Name we won't think about "Bushes" Negative Name Recognition USE BUSH ALOT lol
640883308201660416	negative	ha ha ha... Jeb Bush said he didn't need the base to win and he was going to prove it. But single digit 4th place in NH may be result
640895105864495104	neutral	Jeb Bush fading from the presidential race and Hillary Clinton slowly dropping from the 30th mark in the presidential race.....  Obvious!
641042551022092288	neutral	@PolitiBunny Krugman may like Trump but Jeb Bush is still the Democrat party choice for Republican nominee.
641096946728308736	negative	Jeb Bush releasing tax reform plan tomorrow, Trump will say it is stupid, Bush a moron. His plan: Make America great &amp; put on top again,
641281286900834304	negative	Four Hard Questions to Ask About Jeb Bush's Tax Plan: Jeb Bush's tax plan is coming out Wednesday. Expect the usual soaring language ...
641295575946653696	negative	Refusing to own a gun may cost Jeb Bush dearly: Crime is out of control in America. Bush going unarmed will ma... http://t.co/LVGL6Ce9XX
641298730361204736	neutral	Pro-Hillary Clinton Correct the Record says Jeb Bush's 1st TV ad is "built on a phony record," says econ claims built on housing bubble
636309563432550400	neutral	@JonBanquer @albhere @MgriffinJames @PeoplesVuePoint Let's be honest. Joe Biden would win once he's in! He may even ask Warren to be R-Mate
636355542135365632	neutral	Rachel Maddow re Bernie Sanders leading in NH in 2nd poll said Tell me again why Joe Biden? is the 1 that can challenge Hillary on the left?
636539211429097472	negative	C'mon Joe Biden. You really don't want to be President. Stop thinking with your ego and start thinking about the party and the people.
636567874031652864	negative	The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).
636583537953517572	negative	Joe Biden for Presient? Really? He may be a nice guy, but the man is a buffoon.
636597382935916545	negative	Dear journalists, please quit with the Joe Biden stories &amp; speculation. He's not even our 3rd choice. Sincerely, Democrats everywhere.
636615966814670848	positive	Anyway,  peace! I support both Hillary and Bernie and will support Joe Biden should he run. He may indeed! https://t.co/lmy1ttqYgz
636662444077649920	negative	@JenniferShutt @politico @mkraju "Bennet later dodged a question about the possibility of a Joe Biden run", 4th down eh? UR all hypocrites!
636664800735432704	neutral	Biden gauging his 'emotional fuel': Vice President Joe Biden revealed to members of the Democratic National Committee Wednesday...  #news
636673055796826112	neutral	@lovetheusaorlea @Ainsmommy @jody_mc @NicoleT_E86 @HawaiianAngel10 ok, anyone believe Joe Biden may make a run at it?
636709453060968448	positive	TOP REASONS JOE BIDEN SHOULD RUN FOR PRESIDENT: Jimmy Fallon may invite him on his show to play something with ping-pong balls.
636722867225411586	neutral	Joe Biden will meet with Jewish Leaders in Miami re IranDeal on September 3. http://t.co/ZROCDVNyCQ
634355631940612097	positive	Who's ready for some #GiantsFootball? The G-Men finally return to MetLife this Sat @ 7:30 vs the Jaguars. Get your tix while they last!
634372935541592065	positive	I'll be live streaming the sad Giants fans via @AppMeerkat this Saturday night at MetLife after @BBortles5 beats the Giants again. #JAXvsNYG
634412669727047681	positive	I can't wait to see the Giants this Saturday at MetLife
634800750833594368	positive	I have one possibly two extra tickets to see Zac Brown Band tomorrow at MetLife stadium. Dope seats. Who wants to come with me?
634902054562086912	neutral	im going to metlife tomorrow for a preseason giants game rip me
635129647747989504	neutral	@RawbCas3 Alright, let me know. Want to see AC/DC Wednesday at MetLife? Can meet you at Secaucus Station and drive over.
635460536445063168	positive	Going to the Giants-Panthers game December 20 at MetLife. The Cam Newton jersey returns!
636324904258904065	positive	Looks like I am going to see my phins at Gillette on Oct 29th and MetLife on November 29th with #MetLifeTakeover
636714456546975744	positive	Oney Thursday and Friday, MetLife for Giants-Jets Saturday. Shaping up to be one hell of a 21st birthday weekend with @zdoginthehouse
637342059519680513	negative	Still bitter that they didn't tweet about MetLife&amp;now Augustana is opening the show tomorrow night. Just keep giving me reasons to be bitter
638533993344864256	positive	Schreier Financial Services in Orange City will offer services through Metlife. See the August 24 edition.
639295526995890177	positive	Going to MetLife tomorrow but not to see the boys is a weird feeling
639804828739346432	positive	It's the first Football Friday of the year. That means two things: no more previews and the march to MetLife is on! http://t.co/2diKeUVN3O
639855845958885376	positive	@Racalto_SK ok good to know. Punting at MetLife in December is a task just hope hes up for it.
639979760735662080	neutral	everyone who sat around me at metlife was so annoying but i didnt let it ruin such an amazing night
640196838260363269	neutral	what giants or niners fans would wanna go to the sunday night game at Metlife?
640975710354567168	positive	Anybody want a ticket for tomorrow Colombia vs Peru at MetLife?
641034340068143104	neutral	Mendez told me he'd drive me to MetLife on Sunday... My reaction: http://t.co/mUa1e0zrdC
105121481662541824	negative	I forgot how sad the first episode of the 5th season of Dexter is. #depressing #dexter #darkpassenger
103641916586999808	neutral	(OFF TOPIC) - there is only 3 episodes on the first disk of #Dexter. Please hurry, @netflix with the 2nd #fitblog
100544750414864384	neutral	@iheardavoicesay is finally catching up to me with #Dexter. I'm only up to season 4, but he has almost finished season 2 today @ home, ill.
101769300683141120	neutral	Let's see if I can wrap up season three of #Dexter tonight: only 1 more episode to go till the season finale. Roll on series four please!
103277622636716032	positive	#3words "Tonight's the night" #dexter @SHO_Dexter
106222697310208000	positive	#ICanHonestlySay #Dexter is such a good show, I may order Showtime just because of it.
104653618153668609	positive	@dazzlindez @hotspur18 Don't feel obliged to discuss #Dexter tonight. Living it large in Brighton so please use direct messages....
102976668825698305	positive	@hughhefner Make sure you & the girls watch seasons 1-5 of #Dexter, before season 6 premieres Oct 2.  Seasons 1 & 4 are the best!
105076027692302336	positive	Addicted to #Dexter... what's new. Almost done with season 5 and I just got it on Thursday!
103535459300413440	positive	Beer and chicken night! Watching #Dexter till the working hours (11.59pm - 8 am) Maybe we should reserve the nickname "dexter"? Might be fun
100018263337078785	positive	Enjoying a night of #Dexter with @DomoniqueP07 :)
107551816442585088	positive	Finally starting the 5th season of #Dexter.  See ya later, weekend!
107641819298406400	positive	Fuck everyone else #dexter is my friend tonight. Bring it season 4
103610752316870656	positive	The complete 5th season of #Dexter is available on DVD today! Or you could just watch it On Demand.. http://ht.ly/64rcd
256609527783358464	neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
255696814286729216	neutral	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
255728330224050177	positive	@AustinDB34 I know thats what Im saying lol Tucker straight outkicked Cundiff in camp, I'm glad he's gone. Didnt he miss one in the 4th qtr?
256464266952069120	positive	Rg is cleared for the Vikings game Sunday #goodmood   p.s. thank God we got rid of Cuntsniff or is it Cundiff?
263527525819502592	negative	Cupid did so much work da 1st time that he don't wanna be my friend no more
260787675873824770	neutral	Cupid and Psyche isn't an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.
261326581774041088	positive	@JordyGenevieve hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!
101934779318018048	neutral	@1074towerfm Pls RT Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM #BSBP
101934137597902848	neutral	@TheBoltonNews Pls RT - Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM
101935066871103488	neutral	Bolton Society for Blind People are bringing Vegas to Bolton with a Charity Dinner on 23 Sep http://t.co/4mvokMM Please RT xx #BSBP
104486912525467648	neutral	Paddy McGuinness on This Morning, continuing to show the old stereotype that broadcasters from Bolton have to shout all the time.
104713384305500160	neutral	RT @KerkyMcfc: 1 more day of work tomorrow then it's Bolton, first away of the season mcmcfmcfcok
104141083889508353	positive	At Bolton 6th form college... A Level celebrations for tonight include watching a DVD and staying in with the dog + a bottle of vodka #wild
105044210943655936	positive	I reckon the match between Bolton and Man City should be good tomorrow! #footballseason
105029581387464704	positive	Ironman UK, Bolton highlights on tomorrow: 7.10 am on channel 4, or watch back on 4OD! Hope i can get a sneaky glimpse on it!
236937024748277760	neutral	6 agencies, incl. the Bomb Squad, were needed to dispose of hazardous waste at E. 10th St/Post Rd. http://t.co/TnCe4sfH http://t.co/iESfohaa
