ID	class	tweet
622462883994161152	positive	(18 July) The last films of the evening are Ant-Man (12A) and Magic Mike XXL (15). Both films start 8pm sharp.
622515915595366400	positive	Going to see Magic Mike XXL may be the single best decision I have ever made in my life.
622546592600596480	positive	@channingtatum In theater to see Magic Mike XXL for the 3rd times. Love this movie.
622580048038596608	positive	Sunday's heating up like it's summer all over again. Make #MattBomer your Sundate with MAGIC MIKE XXL - now... http://t.co/TU51t3Xs2T
622582169345634304	positive	Seeing Magic Mike XXL with my mains last Friday! #fridayfunday #unforgettable #tgifholiday https://t.co/4QErLEKSeK
622715323423133696	positive	I may not seem like the target demographic but let me tell u that I think Magic Mike XXL is one of the most excellent pieces of film making
622730312175390720	positive	Magic Mike XXL is better than the 1st. I learned a lot about the male stripper psyche &amp; culture (&amp; midlife crisis), &amp; female sexual desire.
622775200149569537	positive	Yes, Magic Mike XXL is a feminist movie, but the reason may surprise you http://t.co/3r5JTNDLMa
622998426943422464	positive	What is this force that compels me to keep watching Magic Mike XXL? Saw it the 2nd time yesterday and am already ready to see it again.
623018843489857536	positive	Also, ace time with the uni ladies. Saturday in Stonehaven, barbeque, Magic Mike XXL, tons of food... hips hurt from all the walking though!
623200363387224064	positive	I want Magic Mike XXL!!  C'mon? ;)  #hoorayformonday #workwork #nachos #lavinia #novaturient
623316890996248576	positive	Magic Mike XXL on a Monday night...was everything I expected it to be.
623322358829297664	neutral	So Magic Mike XXL is out of theaters as of last Friday in the Bahamas. A whopping three weeks to the day of release.
623328721244684288	positive	"3rd times a charm" -@KamrynjGunnes after seeing Magic Mike XXL for the third time
623428903189782528	positive	Hey @ElectricCinema how about august electric scream screening of magic mike xxl?? Mamas def want to see some dancing and comedy!
623476592812163072	positive	Woop! Can't wait to see Magic Mike XXL this Friday with the girls @KLB1710 @LaurenNatalie
623493553122082817	neutral	To make room for the new movies, MAGIC MIKE XXL's last showing is WEDS. THE GALLOWS, INSIDE OUT, &amp; JURASSIC WORLD's last showings are THURS.
623703521733390337	negative	B texted me and told me that she &amp; her mom went to see Magic Mike XXL (she loved the 1st one) and she hated it.
623708530831331332	positive	Going to bed, can't wait to see for myself the "anti-hetero male campaign" that Magic Mike XXL is apparently leading tomorrow.  Goodnight!
623741601534210048	positive	Here he comes ladies.... Magic Mike XXL will be getting it all off TOMORROW night for the Otautau Plunket... http://t.co/Wu4NJ1cimw
623814061096984576	negative	Omfg? Magic Mike XXL was on cinemas last July 1st and I didn't even get to see it bummer :--(
623845531421380608	positive	Lol just spent an hour talking to my mum about Magic Mike XXL. I was s'posed to work today &amp; take tomorrow off, but meh I'm gonna reverse it
623901546158379008	neutral	I have surgery inside my face tomorrow, so stockpiling good feelings by going to the cinema with @RossalynWarren to see Magic Mike XXL.   A+
623975982181945344	positive	I'm taking my women's networking group to see Magic Mike XXL tomorrow and many of them are over 60 so this is going to be a good time.
624164885384007680	positive	3rd viewing of Magic Mike XXL tonight. What a time to be alive, to have this chance, to live my best life.
624393060252696576	neutral	Who will go see Magic Mike Xxl with me before I leave on the 31st???
624419598658600960	positive	Dear all people I know who are attracted to men:  Go see Magic Mike XXL.  Fair warning - you may fall madly in love with Matt Bomer. *swoon*
624513503655784448	positive	Whoever took their baby to the 7pm Friday screening of Magic Mike XXL, you're my hero.
624697156230889472	negative	Magic Mike XXL is probably the single cringiest film I've ever sat through at the cinema.
624825126576484352	positive	@pootriarch @frolicandetour I approve (not of the rough day. May I recommend a viewing of Magic Mike XXL to cheer you up?)
624964022257913856	positive	I think sitting on the very 1st row watching Magic Mike XXL was the BEST idea ever...
625009089722974208	positive	May or may not be going to see Magic Mike XXL for the second time tonight &gt;.&gt; #noshame
625111128708792320	positive	Magic Mike XXL is so muj better than the 1st one lol
625148177100902400	neutral	10k on the Feminism of Magic Mike XXL due on my desk tomorrow.
625322593160175617	positive	I'm going to see magic Mike xxl (I think that's what it's called) this Tuesday with two friends (it's a movie with Channing Tatum &lt;3)
625463703987724288	positive	I hadn't seen @bejohnce cry until today at our 5pm showing of Magic Mike XXL (was my 3rd time seeing it &amp; I would again)
626072997087068160	positive	Goddess bless the Sisterhood of Seeing Magic Mike XXL Alone at 1:00pm on Tuesday.
626270491888721920	positive	Going 2 see Magic Mike XXL for the 4th time tomorrow!  After watching this scene, no explanations needed, GOOD NITE! https://t.co/MJcwfZtocA
626320286594560000	positive	A select person keeps reblogging certain set pieces from Magic Mike XXL onto my tumblr dash. Sis. SISTER. May God bless and keep you.
626441817509072896	positive	@HeyAnnieMok @ourobora We saw Magic Mike XXL on a Tuesday night after eating Vietnamese sandwiches and gossiping about comics things!
626611558009843712	positive	Magic Mike XXL was even better the 2nd time
626723970314862592	positive	Living for Magic Mike XXL with @foxyhedgehog tomorrow.
626815401242963969	positive	I may be the last human on Earth to see Magic Mike XXL, but tonight it's happening.
627004854850842624	positive	'Magic Mike XXL' and the pursuit of pleasure - The Daily Collegian ...:  http://t.co/FtJ9whIWki #BackstreetBoys
627040472746168320	positive	My weekend plans: Play Fallout 3, see Magic Mike XXL with my sister &amp; D&amp;D on Sunday. What are everyone else's plans?
627147203614744576	positive	July 31- Aug 2: MAX (PG) &amp; MAGIC MIKE XXL (R) Mark your calendar now for the Labor Day weekend Dbl Dusk-to-Dawn. You won't want to miss it!
627193525218770944	positive	Magic Mike XXL is going to be hilarious tomorrow @BeethCX
627348725036285952	positive	I think I'll go watch Magic Mike XXL at the theatre again tomorrow. I'm in that kind of mood. I need me some male stripper action!
627708805313212417	positive	Magic Mike XXL may be my favorite movie of the summer. I was smiling and laughing the entire time.
627762044003991552	positive	You bet your bottom dollar I saw Magic Mike XXL for the 2nd time tonight and loved every minute of it
627979005317091328	positive	Busy week. Tues - Love and Information @SydneyTheatreCo, Wed - Ghost Stories @SydOperaHouse, Thurs - Matilda, and tonight MAGIC MIKE XXL!
628327427392020482	positive	Burgers, ales, wine, Magic Mike XXL. Way to make Monday bearable. #magicmikexxl
628494427292504064	positive	#Abs! #Dancing! #Dudes! Get along to MAGIC MIKE XXL at the @ANUFG this Thursday at 7.30pm http://t.co/Kutar5fSIQ
628882024586190848	positive	So Magic Mike with @jack_l_smith was super great. Tomorrow I'm going to see Mission Impossible, but all I wanna do is watch Magic Mike XXL.
629120912374296576	positive	Ladies night out! On August 12th Wiley's is hosting a Male Revue with members of the new Magic Mike XXL! Watch... http://t.co/NwzCYWS4vS
629345294266859520	positive	For the ladies, because #Thursday. Donald Glover in Magic Mike XXL. Tasty. http://t.co/rB7fQqsx5j
629764521561849856	positive	Bit late to the party but just back from Magic Mike XXL and ermahgaaad I could have sat in that cinema for the rest of my life. Nom nom nom.
629819019026010112	positive	Nothing better than listening to the Magic Mike XXL soundtrack on a Saturday @hannahmooneynz #ChanningSwag #DemBeats
629954659097014272	neutral	Sitting at home on a Saturday night watching Magic Mike XXL in bed with my dog and a pizza box wondering why I'm still single.
630273340133937152	positive	@lindsaydemeola HAPPY BIRTHDAY GORGEOUS!!!!!! May you day be more magical than the movie Magic Mike XXL. :p
631911895763689473	neutral	Would it be wrong to watch Magic Mike XXL for a 2nd time?
632145459637821440	neutral	@guardianfilm I think they may have used up all the sexy earlier in the summer with MAGIC MIKE XXL
632240200056369152	negative	One of my Magic Mike XXL co-workers and the coordinator of the premiere I went to on June 30 this year died... http://t.co/MsYMeianAw
633463250563280897	positive	New movies starting Fri:  1. How to make Love Like an Englishman.  2. Magic Mike XXL.  #movies  #Montreal
633899276314279936	positive	Magic Mike XXL comes out on DVD in October , so someone has to buy it as a birthday present for me lol
634171544298721280	positive	@wackyhistorian Andi does! She's also seen Magic Mike XXL like 6 times though, so you may just have to be your own judge
635610705761275904	positive	So I get to go see the Magic Mike XXL live show this Friday.. I'm in heaven
636305411918860288	positive	This Friday! We are showing the film Magic Mike XXL in Chem 140 for FREE at 8 PM! http://t.co/5Sl8BTIDW8
636400724021121024	positive	We have an encore screening of Magic Mike XXL this Thursday at 1 pm at Rainbow Cinemas! You don't want to miss... http://t.co/nL7xPJIO7Y
637198427487518720	neutral	@bcrops fell asleep during Magic Mike XXL.....guess we are just gonna have to rewatch it tomorrow.....daaaarn
637265887238578176	positive	The Modern Family star and her Magic Mike XXL hunk are said to be tying the knot in November.
637381848348409857	positive	Magic Mike XXL....wellll boyyyyyy....it was way better than the 1st
637740713610887168	positive	Barely watching Magic Mike XXL for the 2nd time.
638120614549520385	positive	So, I may have disturbed some of the other filmgoers at MAGIC MIKE XXL when I squealed just a bit at @TheVickyVox's scene.
638121330840346624	positive	Cineplex is doing Tuesday prices every day until September 4, someone come with me to see Magic Mike XXL?????
638127140534226944	positive	Dollar Theatre  It's Sunday night, what else am I gonna do? Anyone wanna see Magic Mike XXL with me?  Ha!
638168995271737344	negative	I was SO disappointed with Magic Mike XXL!!! If it would have came out first, I dont think I would have watched the 2nd one.
638339164145123329	positive	Attention, Queens. I finally found a good copy of Magic Mike XXL so I will be watching it a 3rd and 4th time with whoever hasn't seen it yet
638621595624312833	positive	@channingtatumsaw Magic Mike XXL. 4th time. If you think it's just about stripping.....you would be wrong.....#YOURbeautyisenough
638829173469900800	positive	Yep, it's happening! Come watch Magic Mike XXL this Friday at 7pm and start your Labor Weekend off right! http://t.co/TzFSm4oTQp
639184399062294528	positive	@the_hoyk Magic Mike XXL is still playing the awesome Simi Valley 10 bargain house but the run ends Thursday: http://t.co/oql0jmpUjd
639243526539227136	positive	@GriffLightning In the spirit of sharing: 1. WORLD OF TOMORROW 2. MAD MAX: FURY ROAD 3. TANGERINE 4. MAGIC MIKE XXL 5. BUZZARD 6. EX MACHINA
639482744179822593	positive	I'm rewatching the Cheetos and Water part from Magic Mike XXL for the 3rd time lol
640743490196893696	positive	Im mind blown after watching Magic Mike XXL for the 1st time
629422725996630016	positive	Mariah Carey Celebrates Her Star with Beacher's Madhouse's Jeff Beacher! http://t.co/hg2mnTkUPq via @JustJared
629486615396683776	positive	So I'm on the juke box at the flats and I decided to play "all I want for Christmas" by Mariah Carey It's August.Let's see how this one goes
629754921873752064	positive	Mariah Carey's Twins Hilariously Stole the Show at Their Mom's Walk of Fame Ceremony | Fox News Insider http://t.co/9tQe8YGx7w
629947925951586304	positive	This is what happens when you try to share Mariah Carey's spotlight http://t.co/qLByWklR5u via @mashable
630059280784355328	positive	@duranrkarolina; Don't let the sun go down - George Michael &amp; Elton John / One sweet day - Mariah Carey &amp; Boyz II men;
630098008500215808	positive	I may not like her music but Mariah Carey is the queen of shade, I worship her.
630109141751611392	positive	The Mariah Carey &amp; Justin Bieber Collaboration Why You Mad Is HERE! Listen!: How exciting! On Saturday, the Mariah Carey and Justin B...
630110231561814016	positive	#HLWD: @ymbjason is leading the pack for a Mariah Carey ride, tomorrow at 10:45! Grab a bike and end your weekend with a cardio party!
630155535300456448	positive	My shuffle is favoring Mariah Carey hardcore today but whatever it's Saturday I'm supposed to feel like a diva anyway
630202391866966016	positive	[working on Tinder profile in case husband ever leaves me]  Strengths: 1st on the dance floor Efficient typist 90's Mariah Carey lyrics
630335982211072001	neutral	Game of TONES 1st question today on @Mix938FM with @ClayRobbertze  - Who was Mariah Carey married too from Sony?
630751020465795072	neutral	Mariah Carey shows fuller frame in Malibu with twins Sunday - Daily Mail http://t.co/yDpRfFSBNd
631069808717660160	positive	sometimes you just need to obnoxiously sing along to mariah carey on a rainy tuesday morning
631071375160119296	positive	Mariah Carey does it to his 2nd marriage life... I made a vow that i will reserve myself to the next one i'll be... http://t.co/Yqajv4m6aa
631119733488652288	positive	Mariah Carey's Star on the Walk of Fame- It's About Damn Time! http://t.co/CPvQGeMYVA
631292975679688704	positive	Tuesday night apartment dance party feat. duets w/ classic Mariah Carey tracks. Spoiler alert: I can't hit the high notes. #whistleregister
631447128016068608	negative	Well it's August 12th and I've just heard Mariah Carey's 'All I want for Christmas'...seriously?
631450050682572800	neutral	@JanMichaelDC @LittleLadyCook I don't either. Complete mystery. Also, I may have just been chair dancing to Heartbreaker by Mariah Carey.
631681635776262144	neutral	James Packer with singer Mariah Carey in Cannes in June. Picture ... http://t.co/gchzCrpmdJ
631696455841935360	positive	Planning my trip with my friend to see Mariah Carey Feb. 6th. can't wait to see my queen @MariahCarey #1ToInfinity
632172694088368128	positive	Omw to work bumping this 90's Mariah Carey. Bet NOT nobody fukc up my day. I gotta short fuse so this feeling may... http://t.co/ZnOHQYYpYe
632248794965393409	positive	Best part of getting to the office first = choosing Friday tunes. (S/O to Mariah Carey.)
632380231295209472	positive	@YouWishIGaveAf ion know the riaa site has Madonna then Mariah Carey in 2nd
632773396183453697	negative	if you can't handle me blasting mariah carey fantasy on repeat with all of the windows open on a sunday arvo then don't live in rosebery nsw
632885263316963328	neutral	some from peeps may recognise this chord progression from a mariah carey clip posted over on the AA groups... http://t.co/7KOb9rurci
632982856910938112	negative	Mariah Carey: "I really haven't paid attention to Madonna since about like 7th or 8th grade, when she used to be popular." MELHOR SHADE
633188773703086084	positive	A very laid-back Mariah Carey made it family time only as she stepped out on Malibu beach on Wednesday with her adorable twins, Moroccan
633756177336143872	neutral	@MariahCarey WONDERING IF Mariah Carey want to play some Concerts with us in OHIO after JAN.1,2016 an starting a TOUR contact JOHN MELSON
633759021174927360	negative	@lhommegirl @arzE fukkin loser it's totally abt Mariah Carey however studies show now she may be one-upped by u
633876839501434880	negative	It is almost 2 o'clock in the morning, I have school tomorrow and my roommate is singing Mariah Carey at the top of his lungs in the shower.
634277907590946816	positive	3:15am, august 20th 2015, in my bedroom w/ all the lights off, listening to "all i want for christmas is you" by mariah carey at full volume
634408114532564992	positive	Have a great Thursday all of you  ONE SWEET DAY Mariah Carey &amp; Boyz II Men http://t.co/LvQQpTd6iw
634484413091319808	neutral	Full Mariah Carey walked somewhere &amp; then sat down for a bit coverage - day 12 #buythePaper
634773010847825921	positive	Mariah Carey discography is untouchable. No one is closer. Y'all know it but try to defend their faves.  Janet is the 2nd
634865213741920256	positive	Listening to this Weeknd album. This guy has the 2nd best voice in the industry (after Mariah Carey)
635483992528175104	positive	Just listening to whitney houston, celin dione and mariah carey.... just a perfect sunday,, true talent there ladies and gents
635724781216624640	neutral	Welcome to Kevin Oduah's Blog : Is Mariah Carey pregnant with James Packer's child... http://t.co/9K4zVdHTEr
635885736412246016	positive	In the crib singing Mariah Carey as usual and everyone's tight and idc, I got the Monday blues
636285195885252608	positive	Literally all the best Mariah Carey songs. All of them. http://t.co/Z90nmghTJk http://t.co/l5ZThVr6sy
636315368592510976	positive	Warm up those vocals, Castro! @KAMELLE is leading the pack in a MARIAH CAREY ride tomorrow at 430pm! Snag a bike!
636389851613433856	negative	Misinterpreting Mariah Carey lyrics. Apparently she wants to fly a family into the sun and something about tachyon beams. Star Trek fan ?
636483025656782849	positive	@theguyliner Mariah Carey - Fantasy The distance between it and the 2nd most played is pretty vast.
636603148111609857	neutral	Is Tamar trying to pull a "Mariah Carey" with releasing her album on September 11th? But, I know she's trying to honor the tragic day but...
636935330084614145	positive	Pictures: Mariah Carey out and about in Porto Cervo, Sardinia, Italy - 26 Aug 2015 http://t.co/r6UPP9ql1p #beautiful #Italy #MC25 #lambily
637222599555162112	positive	In June she holidayed in Europe, meeting up with ex husband James Packer and his new partner Mariah Carey - and now Jodhi Meares is
637606977812598784	neutral	I'm a Mariah Carey fan kaya may high standards ako. Elha's quite good altho it's not a whistle tone. DARREN Wows TVKFinals
637639346171047936	positive	Mariah Carey cut a voluptuous figure when she stepped out in Sardinia on Thursday morning.
637657236278394880	positive	Groggy Saturday morning thought... Jason Durillo is the boy Mariah Carey of today. #wanttowantme #falsetto #killinit
637756111857315840	neutral	I'm not sure which is funnier - the coloured-vinyl reissue of Mariah Carey's Christmas album or the fact that it's coming out in October.
637813739547426816	neutral	@AfroUnique and I once sat in a Walgreens parking lot attempting to sing Mariah Carey's "My All" and probably scared the neighbors
637900302323187712	negative	I really haven't paid attention to Mariah Carey since I was like in 5th grade when she used to be popular
637976099490656256	positive	i can't wait to buy Elha's album &amp;see her shows May you continue giving justice to Mariah Carey songs. deserved to win! #TVK2Finale #lambily
638568109708697600	positive	Nah. I'm not arguing about it. Listen to "Mariah Carey" right now, bruh.  https://t.co/6KqSVYcMDI
638991537490235392	positive	Today In History: Mariah Carey is the 5th act ever to hold the top 2 spots on US chart with 'WBT' &amp; 'SIO'! #Fact http://t.co/1PEB9OIFZg
639499085351886848	positive	@EllenTheMermaid @VegfestScotland My favourite thing about Christmas is Slade and Mariah Carey; at least on 5+6 Dec the buses are running!
639571474932699136	neutral	Can't believe Mariah Carey's "All I want for Christmas is you" is playing right now.  It's September 3rd.
639737653081063424	positive	@SquirrelEvictor CMAT, Mariah Carey is the godmother of the cruise ship I'm going on in November.
639902397335236609	positive	Mariah Carey enjoys pizza italy http://t.co/21AL9og1g5 via @DailyMailCeleb I am not fat shaming u if marie lost 50lbs u may 2 with her diet
639969142083194880	positive	"Fourth of July" by Mariah Carey is just ... *melts*
640003259583885313	neutral	Because she's Mariah Carey lol they're used to her Selling millions... I don't think they expect the same from bey  https://t.co/PQ5oLj2A4r
640168030320885760	positive	If Airbnb is good enough for Mariah Carey, It may be good enough for you.  $25 Travel Coupon http://t.co/f3B3bdlvCm http://t.co/AydJRfN1ys
640573855870910465	neutral	Demi Lovato is the 3rd most important voice by billboard just behind Mariah Carey &amp; Christina Aguilera.
640681876752048128	positive	"Sunday night with Mariah Carey greatest hits album, several bottles of Heineken and okcupid...." http://t.co/YtdRUkPUA4
640913783041343488	positive	"Hold on partner I got bars to and they kinda scary I'm about to show you how may  nick's this Mariah Carey's"
640980046879002626	positive	Have me and Eve really just sat watching Mariah Carey all I want for Christmas live? Yep, yep we have
641091293427269632	positive	Christmas times reminds me of working December at the mall at Abercrombie listening to Mariah Carey all the time
641126215131242496	positive	@takeanaptori this is us tho can't wait to play the justin bieber holiday album and mariah carey on repeat in dec https://t.co/4jcnHZEqEp
641215079535542272	positive	@jaybc_4 like those are you dance moves, Mariah Carey is playing, overly excited for a holiday that won't be here till December... It's you!
641417383886766080	positive	Weeping may endure for a night, but joy comes in the morning #NowPlaying "Fly Like A Bird" de Mariah Carey http://t.co/8fe5X5ND72
641475570597933056	positive	@LarryBi47874168 @sharonirving Wow,my Dad would have agreed w/u,his 1st CD,Mariah Carey,when listening to a new stereo he made the purchase
639608392474988545	positive	Javier Saviola: "I'd be delighted if Messi won his 5th Ballon d'Or because of the quality of his football and because of our friendship."
639677670209404928	neutral	They may be different types of players, but don't say Messi and Ronaldo are the best. Not yet anyway. They might be remembered that way
639684828950978560	positive	Messi has ALWAYS scored in the 1st or 2nd leg of the CL Round of 16 since the 2007/08 season: 2 - 1 - 2 - 2 - 6 - 2 - 1 (ongoing)
639804600065871872	positive	What a great cover for the 1986 winner....I feel @francefootball need to do something very special for Messi's 5th. http://t.co/ixSDV38UhN
639835615060754432	positive	Messi and Ronaldo both go up a rating in FUT 16 with Messi a 94 and Ronaldo 93 Suarez is a 90 as 3rd best player in the game.
639940842464088064	positive	Hahah Lol so Halilovic was shaking when he saw Messi for the 1st time. I'ld probably faint if i ever meet him.
639970516774744065	positive	3-0 Lavezzi on fire w his 2nd goal. Too bad he couldn't do it in World Cup or Copa America. Crowd still chanting "Messi" #Argentina #Bolivia
639981530853580800	positive	66' GOAL!!! #Argentina  Messi with a header makes it the 5th of the game  #Argentina 5-0 #Bolivia
639987143117398016	positive	Whoaaaa...! #MESSI's show is on.. MESSI with the 2nd Goal... MESSI scored a brace. The greatest ever has destroyed them. #ARGvBOL
640001012275654657	positive	@SivanJohn LOL the finishing was quite similar to Messi's 2nd goal against Bayern.
640012178968350720	positive	@LeslieeAndradee Messi scored with his 4th touch like omg! Like it's not fair.
640012189357637633	negative	Messi has now failed to score against Atletico for the 5th consecutive game
640105090972536832	positive	James Rodriguez is fast closing in on the 2nd grade of best footballers (those immediately after Messi and Ronaldo)...
640110364424847360	negative	Bullshit! That would then mean you'd piss off Messi. Then have to pay him more too.  https://t.co/MeABTj2Bvx
640119197268180992	neutral	Tomorrow Getafe-Barcelona (Copa del Rey). Looks like Messi will start on the bench for the 3rd consecutive time
640237048960561152	positive	The 3rd goal scorer of Mauritania just became Messi right there passing five defenders....aowa Bafana Bafana
640251822322532352	positive	@Safeeyar yap. That's why i dont understand why they're making fun with messi's height. Do they expecting him to be a Jan Koller? Lol
640258412828336128	positive	Iniesta is the 3rd best after Messi and Ronaldo, no one comes close, not Neymar not Hazard #spain
640345510901972992	positive	I told my dad I'm going to see messi on Tuesday , and he called me a bastard cuz he can't go
640455441403768834	neutral	Sunday Supplement. Is Bale in the same class as Messi and Ronaldo?! "He's knocking on the door" don't make me laugh. Over hyped as always
640456925285609472	positive	Messi was just 20 years &amp; 161 days old when he secured a podium finish (3rd place) at the 2007 Ballon d'Or ceremony http://t.co/wwtDG2aWjb
640477752961986560	positive	Nice to be in the @guardian_sport YouTube round up. Mine is the last link - Messi is the headline. Surely a mix-up?! http://t.co/KheYatUISH
640478195431657472	positive	@ultrasuristic Thank you Kluivert. These days a lot of people make Ronaldo look like a Sunday League player when compared to Messi....
640499446669701121	neutral	#worldcup Rivalry with Ronaldo key to Messi's success: Kluivert: Barcelona, Sep 6 (IANS) Lionel Messi is... http://t.co/lOOp7ZGKmE #news
640508734439993344	positive	Messi (back in January): 'My dream is to finish my career at Barcelona for as long as people want me'
640639272719122433	positive	Initial pass to Messi zipped in. Only he could tame the ball &amp; pass to Xavi 1st time. Minimal backlift from another planet. @Phase_in_out
640694378307031041	neutral	Luiz Adriano (Shakhtar) scores his 5th goal of the evening and equals Messi's record of most goals by a single player in a UCL match
640722844372963328	positive	I may not have gotten a picture of Messi, but I still saw him with my own eyes! Fuck what everyone else says lol
640756974972465152	neutral	Messi and Mascherano could start the Argentina game against Mexico on Tuesday in Dallas, Texas [sport]
640767448380272645	neutral	@Omsondafivenine @Footy_Jokes this is the truth my friend while messi might win the 5th ballon d or people would say Ronaldo didn't win it
640825170157039616	positive	@CulesAmericano Messi has the 6th best dribble succes rate (81%) in Europe's top 5 leagues this term of players to attempt 10+ dribbles
640933810616582144	negative	Messi and Ronaldo please, but it seems we will be stuck with the duds that let us all down on Friday.  https://t.co/ftu8tveLku
640935618864918528	positive	"@HoldTheMilan: Alciato: Bee will invest 150 million in January, another 200 in the Summer and plans to bring Messi by 2017"
640942575055175681	negative	@BlueMarchisio @Max_DRealer @PFA he recently said may never be like Messi or cr7
640960497341218817	neutral	*talking to Gunny about who's playing tomorrow*  Me: Messi and then some Mexicans that you don't know  Gunny: that's okay. I like Mexicans
640976514834542592	neutral	Sum chelsea fans in their dreams believe Hazard is the 3rd best player in the world afta Messi and Ronaldo. Not sure they've heard of Muller
641032389288787968	positive	Messi, I'll see you tomorrow don't worry
641060494430699520	positive	MAGICAL MARCH - With 48 goals in 42 official matches the month March is now Messi's BEST MONTH in his Barcelona career
641188634763378688	neutral	Neymar was always gonna be something special. I honestly hate his role at Barca, he might be good, but he has to play 2nd fiddle to Messi
641189029950672900	neutral	He can't dribble cos in Spain (like many EU countries), dribbling is seen as disrespectful, he has to play 2nd to Messi...
641217303040892928	positive	@FFC_JM @adidasUK may all the power of Barca and Messi be with you this season!
641255622776741889	neutral	Regionals: Pedro to miss Messi: The latest stories from Tuesday's regional newspapers as Pedro says he is going to miss former team-m...
641299590021562368	positive	Going to see Messi the magician play in November! #Campnou https://t.co/gl1iY9XZ7f
641350840784023553	positive	And people still doubt @WayneRooney  absolutely comical. He may not be Ronaldo and Messi but he's our best player by a mile
641363371145588736	neutral	2nd time having ronaldo and Messi .... Plus a cheeky hazard on the bench !! @Castro1021 @TheReevHD @Nick28T http://t.co/4FlPAPpqnk
641366810193883136	positive	Messi will now attempt to break Telmo Zarra's record on 22 November when Barcelona face Sevilla at the Camp Nou
641436853879599104	positive	@Badandy538_ At the end of the day,  we're talking about great players so any argument against may sound like nitpicking. Messi is GOAT tho.
641440575489765376	neutral	The Nats may have sucked again but now Messi is on TV and Colbert is back in an hour so it could be so much worse.
641441420893515776	positive	Messi may be the best player in the world but Chicharito is the best player in the universe #ChichaDios @CH14_ http://t.co/BbPKl2CfGj
641444474254716928	positive	he was level ffs! also, he may be a problem child but no Argentine forward links with Messi better than Tevez.
641450526723448832	positive	the crowds gonna go crazy when Messi comes in for the 2nd half
641453765657276416	neutral	Messi slips on sod laid over turf. Grass pitches all over US, this is stupid &amp; dangerous. Glad Kun has sat the first half. #MCFC
641455900096598016	neutral	Messi needs to show up more in the 2nd Half. #mexicovsargentina
641467448055611393	positive	Okay, I can see how you may not like lebron or Tom Brady but not Messi..this guy has nations on his back.
641467823424978944	positive	12:26am and we've got US Open Drama, Colbert's debut, and Messi just scored a sick goal for Argentina.  All Live/1st run now.
641467903150194688	positive	And that is why messi is the best in the world. Good game though. Now to wait till October 10.
641469128990191616	positive	And Argentina say Messi does nothing for the national team??! That goal was just magical Messi time as usual, c'mon! XD
641469238968893440	neutral	Somebody get a mustache, a fake birth certificate and get Messi signed up for the US on October 10th, please.
641469365360066561	negative	Ok guys for the 3rd time MESSI WAS OUT OF PLACE THAT WASNT SUPPOSE TO BE A GOAL
641469875685163008	neutral	So according to my 12th Grade English teacher Messi has now tied the game up? Can anyone confirm this?
641471152347480065	neutral	@randomhero23 because they did not reply the play as much. 2nd time Messi scores a goal on Mexico like that
641497788979789824	neutral	APOEL can become the 24th different opponent in UCL against which Messi has scored at least 1 goal. He has faced 31 teams in total
641511064186650624	neutral	Luis Enrique looks set for a defeat if he calls Messi and Mascherano for training straight on Friday Just one day before the game
641519422708969472	neutral	In 2 days Barcelona will play the 1st UCL group stage game of the season, at home vs APOEL. It will be Messi's 31st opponent in Europe
641537106511204352	positive	Messi has registered back-to-back hat-tricks (3+ goals) for Barcelona for the 3rd time in his career
641558735698153472	negative	Sometimes I just feel sorry for messi and cr7 that such immense talents may not add the world cup to their laurels....fuck!!!
641558874085003264	neutral	@TeamMessi May i have permission to use this photo of Messi holding the case I designed? http://t.co/OJpKZ9qWga Ta! http://t.co/48IJDs944Q
641596707495673857	positive	But Messi made the former premier league champions look like a group of 11 lads at goals  https://t.co/fAPDWwbX0d
641605871286358020	neutral	International Break Recap: Neymar, Messi, Rafinha score on Tuesday: Tuesday night was a good one for the Barcelona internationals tha...
641639275054931968	neutral	You may dislike either Messi or Ronaldo, but you can't dislike Zlatan.
641664395236536321	neutral	May as well scribble out the 5 on the FIFA 15 disc and replace it with a 6. Basically identical bar Bale's hair &amp; Messi's tattoo. Shambles.
628795414175571968	positive	Today is Metlife. Jesus is coming back its the 2nd Easter. All wars have ended &amp; ceased fire in the stadium. We all gained superpowers.
628797247287758848	positive	Wish I was going to MetLife tomorrow
628798619072663552	positive	Thank you to all the fans who stood there for hours in the rain waiting for us, you were a fantastic audience , cya tomorrow at metlife
628802795768918016	positive	how can I go to sleep when I was just twerking in my bathroom because of MetLife tomorrow
628818042030460928	positive	@Harry_Styles goodnight babe hope you are resting up and feeling well and I hope you have loads of fun at MetLife tomorrow
628824711842037760	positive	@NiallOfficial hope you have a nice day tomorrow at MetLife :)
628824893338091520	positive	@taylornation13 My #WildestDreams came true when I saw you &amp; @taylorswift13 make magic at MetLife on July 10th!
628858362357116928	positive	if your going to MetLife tomorrow.. HAVE FUN
628915672878223361	negative	@thehatprincess because it's August 5th and someone threatened to kill harry today at MetLife
628916952895885312	negative	@itssabrinagable some acc on twitter which is now suspended claimed tht he'll be killing harry on aug 5 at metlife
628944539429011456	positive	I wish I was going to MetLife tonight but I'm not upset about it cause I'm going to Baltimore on Saturday....
628968320851660800	negative	@bestdittyvideos ok so someone on Twitter said she was going to kill Harry at my concert on August 5th at MetLife. Her account got suspended
629015048330084352	positive	To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO
